city,state_name,lat,lng,population,density
Terral,Oklahoma,33.8966,-97.9383,273,247.5
Santo,Texas,32.6056,-98.2138,272,87.2
Hoskins,Nebraska,42.1126,-97.3045,272,356
Hall Summit,Louisiana,32.1768,-93.3055,272,62.8
Toronto,South Dakota,44.5724,-96.6414,272,98.4
Cuyuna,Minnesota,46.5115,-93.9264,272,32.5
Wallace,Nebraska,40.8376,-101.1645,272,147.6
Keyport,Washington,47.6999,-122.624,272,210
Rossburg,Ohio,40.2801,-84.6383,272,280.2
Clarksburg,Missouri,38.6611,-92.666,272,182
Keene,Kentucky,37.9431,-84.6411,272,85.9
Kilbourne,Illinois,40.1519,-90.0115,272,118.1
Foxburg,Pennsylvania,41.1459,-79.6802,272,173.6
Jaconita,New Mexico,35.8857,-106.0611,272,155.9
Fertile,Iowa,43.2623,-93.4232,272,111.6
Ghent,Kentucky,38.734,-85.0614,272,147.7
Horn Hill,Alabama,31.2382,-86.3211,272,41.1
Zena,Oklahoma,36.5084,-94.8481,272,22
Bluebell,Utah,40.3576,-110.2232,272,10.8
Lauderdale,Mississippi,32.5104,-88.5264,271,36.6
Geiger,Alabama,32.8696,-88.3133,271,110.7
Northfork,West Virginia,37.4196,-81.4274,271,108.6
Ripley,Oklahoma,36.0158,-96.9039,271,220.9
Bear Creek,Wisconsin,44.5313,-88.7275,271,113.5
Marathon,Texas,30.2157,-103.2433,271,19.9
Creighton,Missouri,38.4966,-94.0721,271,521.4
Campbell,Nebraska,40.2963,-98.7316,271,253.2
Captree,New York,40.6449,-73.2575,271,64.7
Irondale,Ohio,40.5728,-80.7259,271,72.2
Hunter,North Dakota,47.1904,-97.2131,271,70
Grygla,Minnesota,48.2996,-95.6238,271,181.1
Blue Springs,Mississippi,34.3922,-88.8779,271,23.4
Condon,Montana,47.5225,-113.6987,271,4.9
St. Thomas,Missouri,38.367,-92.216,271,106.9
Linndale,Ohio,41.445,-81.7665,271,603.3
Arcadia,Kansas,37.6412,-94.624,271,243.7
Perrin,Texas,33.0348,-98.0693,271,65.9
Tower,Michigan,45.3543,-84.2976,271,192.7
Summers,Arkansas,35.9834,-94.4866,271,42.9
Fairview,Virginia,36.8292,-78.4653,271,98.3
Soldier Creek,South Dakota,43.3237,-100.8883,271,8.6
Pleasure Bend,Louisiana,29.9205,-90.646,271,24.9
Ramer,Tennessee,35.0718,-88.6147,271,58.4
Paisley,Oregon,42.6926,-120.5452,271,249.3
Keller,Virginia,37.6211,-75.7644,271,167.3
Kampsville,Illinois,39.2971,-90.6127,270,102.2
Kellerton,Iowa,40.7103,-94.0501,270,161.5
Monterey,Indiana,41.156,-86.4821,270,148.9
Corwith,Iowa,42.9889,-93.9582,270,72
Ladora,Iowa,41.7557,-92.1859,270,300.6
Industry,Texas,29.9715,-96.4992,270,97.7
Spillertown,Illinois,37.7646,-88.9204,270,158.6
Daisytown,Pennsylvania,40.3201,-78.9035,270,331.4
Mount Carmel,Florida,30.9868,-87.121,270,19.7
Reserve,Wisconsin,45.8337,-91.3545,270,2
Kremlin,Oklahoma,36.5467,-97.8321,270,293.5
Fulton,Indiana,40.9463,-86.2642,270,496.1
Eagle Nest,New Mexico,36.5496,-105.2591,270,23.2
Rising City,Nebraska,41.198,-97.2972,270,348.9
Piffard,New York,42.8319,-77.8584,270,111.6
Fairfield,Tennessee,36.6208,-86.3425,270,105.1
Dixon,Montana,47.3172,-114.3569,270,15.7
Elk City,Idaho,45.8266,-115.4378,270,41.6
Blue Diamond,Nevada,36.04,-115.4128,270,14.4
Bigelow,Minnesota,43.5053,-95.6892,269,264.2
Troy Grove,Illinois,41.4657,-89.0815,269,151.2
Ardentown,Delaware,39.8083,-75.4809,269,729.5
Woodstock,Ohio,40.1737,-83.5279,269,240.4
Friesland,Wisconsin,43.5886,-89.067,269,102.8
Georgetown,Pennsylvania,40.6417,-80.4994,269,138.2
Petros,Tennessee,36.1028,-84.4504,269,26.4
Mapleton,Kansas,38.0155,-94.8834,269,209.4
Brucetown,Virginia,39.252,-78.0605,269,183.6
Bethany,Pennsylvania,41.6143,-75.2872,269,208.7
Hayes,Louisiana,30.1112,-92.9236,269,37.4
Pikes Creek,Pennsylvania,41.3085,-76.1028,269,81.6
Pymatuning North,Pennsylvania,41.666,-80.4648,269,54.6
Low Moor,Iowa,41.8029,-90.355,269,190.7
Middleport,Pennsylvania,40.7278,-76.0868,269,236.6
Young,Arizona,34.1189,-110.9559,269,2.2
Mahaffey,Pennsylvania,40.8747,-78.7276,269,242.6
Mongaup Valley,New York,41.676,-74.7831,269,20.7
Joplin,Montana,48.559,-110.773,269,82.3
Tocsin,Indiana,40.8303,-85.1091,269,222.9
Norris,Illinois,40.6258,-90.0321,269,118.5
Bunceton,Missouri,38.7894,-92.7992,269,110
Holbrook,Nebraska,40.3047,-100.0099,269,189.1
Maynard,Minnesota,44.9055,-95.4687,269,173.4
Quinby,Virginia,37.5533,-75.7368,269,92.7
Randolph,Iowa,40.8731,-95.5647,268,66.2
Steward,Illinois,41.8493,-89.015,268,43.9
Fair Oaks,Indiana,41.075,-87.2575,268,34.8
Mallard,Iowa,42.9394,-94.6834,268,264.2
Alexander,North Dakota,47.8393,-103.6426,268,83.3
Hedley,Texas,34.8674,-100.659,268,144.8
Burnett,Wisconsin,43.5065,-88.7084,268,178
Dix,Nebraska,41.2342,-103.4867,268,159.3
Downsville,Wisconsin,44.7709,-91.9257,268,138.7
Lockett,Texas,34.0826,-99.3738,268,34.5
Kokomo,Mississippi,31.1991,-90.0008,268,61.7
Cromwell,Oklahoma,35.3525,-96.4557,268,174.6
Templeton,Pennsylvania,40.9185,-79.4603,268,223.7
Spickard,Missouri,40.2432,-93.5923,268,163.9
Hewitt,Minnesota,46.324,-95.0902,268,50.2
Malcom,Iowa,41.7061,-92.5553,268,125.2
Fillmore,Missouri,40.0253,-94.9727,268,122.1
McCune,Kansas,37.3538,-95.0191,268,448.5
Canadian Shores,Oklahoma,35.1743,-95.7425,268,98.1
Elrama,Pennsylvania,40.2517,-79.9243,268,463.7
Ivanhoe,North Carolina,34.587,-78.2447,268,20.6
Kensington,Minnesota,45.778,-95.6971,267,379.6
Gratiot,Ohio,39.9515,-82.2168,267,156.2
Enchanted Oaks,Texas,32.2667,-96.109,267,260.8
Clayville,New York,42.9748,-75.2489,267,234.8
Willisville,Arkansas,33.5194,-93.2949,267,64.5
Bowlus,Minnesota,45.8191,-94.4072,267,80.6
Sasser,Georgia,31.7199,-84.3478,267,132
Rennert,North Carolina,34.8142,-79.0791,267,93.5
Haworth,Oklahoma,33.8405,-94.6571,267,64.4
Millville,Minnesota,44.2448,-92.2958,267,293.3
Stilesville,Indiana,39.6372,-86.6343,267,350.6
Hillside Colony,Montana,48.9789,-112.0704,267,262.1
Bowbells,North Dakota,48.8027,-102.2457,267,108.4
Myra,Texas,33.624,-97.3144,267,201.8
Bruning,Nebraska,40.3358,-97.5647,267,296.8
Old Washington,Ohio,40.0376,-81.4443,267,153.5
Verona,Illinois,41.2157,-88.505,267,235.6
Elizabethtown,Ohio,39.1622,-84.8037,267,115.9
Tilghmanton,Maryland,39.5286,-77.7437,267,222.2
Bascom,Ohio,41.129,-83.2869,267,68.1
Bug Tussle,Oklahoma,35.0293,-95.6836,267,35.2
Brooker,Florida,29.8877,-82.3327,266,194.8
La Plant,South Dakota,45.1353,-100.6648,266,10.9
Gainesville,Alabama,32.8149,-88.1608,266,59.7
McNary,Louisiana,30.9895,-92.5795,266,55.8
Custer,Washington,48.9127,-122.6369,266,45.8
La Victoria,Texas,26.3478,-98.6296,266,165.9
Stanford,Montana,47.1521,-110.219,266,239.3
Hillrose,Colorado,40.3245,-103.5224,266,249.7
Ridgeway,Iowa,43.2971,-91.9924,266,136.1
Skyline,Minnesota,44.1406,-94.0341,266,356.3
Midland,Louisiana,30.1805,-92.5014,266,305.9
Dalton,Minnesota,46.1739,-95.9155,266,208.6
Bruce Crossing,Michigan,46.5394,-89.1779,266,22.8
Fort Washington,California,36.8793,-119.7613,266,1453.3
Wallsburg,Utah,40.3869,-111.4194,266,164.6
Freetown,Indiana,38.9773,-86.1269,266,148.2
Rancho Banquete,Texas,27.8093,-97.8455,266,35.9
Columbia Furnace,Virginia,38.8762,-78.6256,266,76.9
Morganton,Georgia,34.8749,-84.2442,266,131
Ste. Marie,Illinois,38.93,-88.0278,266,92.6
Ruth,Nevada,39.2791,-114.9901,266,482.5
Willow Hill,Illinois,38.9958,-88.0218,266,98.8
Kirkville,Mississippi,34.442,-88.4854,265,29.6
Elliott,Illinois,40.4662,-88.2769,265,205.6
East Germantown,Indiana,39.8131,-85.1371,265,555.2
Russell,Arkansas,35.3621,-91.51,265,192.3
Colfax,North Dakota,46.471,-96.8725,265,101.3
Shuqualak,Mississippi,32.9793,-88.5693,265,90.7
Temperanceville,Virginia,37.8991,-75.5526,265,30
Snelling,California,37.5216,-120.4385,265,189.4
Felts Mills,New York,44.0167,-75.7628,265,174.7
Lake Almanor Peninsula,California,40.2813,-121.1345,265,33.7
Flemington,West Virginia,39.2666,-80.1285,265,119.3
Sheldon,Wisconsin,45.3119,-90.9567,265,154.5
Haugen,Wisconsin,45.6078,-91.7788,265,203
Olean,Missouri,38.4103,-92.53,265,172
East Worcester,New York,42.6284,-74.6743,265,40.7
Dresbach,Minnesota,43.8893,-91.3438,265,108.3
Edmundson Acres,California,35.2273,-118.8233,265,427.9
Cressey,California,37.421,-120.6557,265,58.2
Statesville,Tennessee,36.0198,-86.1206,264,116.1
Potter,Wisconsin,44.1203,-88.0989,264,201.6
Geraldine,Montana,47.6022,-110.2663,264,177.8
Jeffersonville,Illinois,38.4425,-88.404,264,100.7
Rickardsville,Iowa,42.5815,-90.8762,264,110.8
La Motte,Iowa,42.2956,-90.6233,264,224.8
Joppa,Illinois,37.207,-88.8447,264,209.8
Cypress,Illinois,37.3655,-89.0187,264,135.4
Blencoe,Iowa,41.9303,-96.082,264,134.1
Redwood,Mississippi,32.4734,-90.7969,264,136.5
Yolo,California,38.7405,-121.8093,264,74.2
Tappen,North Dakota,46.8716,-99.6269,264,97.2
Keener,North Carolina,35.1131,-78.3094,264,9.1
Empire,Ohio,40.5117,-80.6261,264,141.5
Wyola,Montana,45.1154,-107.3738,264,15.2
Swan Valley,Idaho,43.4445,-111.3287,264,8.8
Dundas,Illinois,38.8346,-88.0855,264,152.3
Greeley,Iowa,42.5849,-91.3417,264,188.9
Holy Cross,Iowa,42.6011,-90.9962,264,305.7
Kellnersville,Wisconsin,44.2253,-87.8021,264,189.1
Sunbury,North Carolina,36.4469,-76.6127,264,41.6
South Glastonbury,Montana,45.3121,-110.8076,263,5.8
Pachuta,Mississippi,32.0441,-88.8844,263,41.6
Brookside,Colorado,38.4135,-105.1909,263,214.3
Kunkle,Ohio,41.636,-84.4943,263,286.6
Jennings,Michigan,44.3325,-85.2969,263,133.8
Lowell,Wisconsin,43.3363,-88.8182,263,102.4
Bud,West Virginia,37.5329,-81.3821,263,32.5
Maytown,Alabama,33.5499,-87.0001,263,37.3
Pleasant Plains,Arkansas,35.5545,-91.6273,263,100.9
Opdyke,Illinois,38.2583,-88.7898,263,192.3
Ethan,South Dakota,43.5463,-97.9834,263,254.7
Daviston,South Carolina,33.8862,-79.3718,263,78.8
Rodey,New Mexico,32.6538,-107.1358,263,181.7
Moorhead,Iowa,41.9233,-95.8514,263,125.3
North Loup,Nebraska,41.4955,-98.7726,263,248.5
Bolton Landing,New York,43.563,-73.6529,263,65.9
Missouri City,Missouri,39.2383,-94.3026,262,92.3
Cromberg,California,39.8684,-120.6904,262,11.2
Gorman,Maryland,39.2923,-79.3527,262,80.7
Grady,Arkansas,34.0787,-91.6976,262,34.3
Sand City,California,36.6184,-121.8477,262,184.9
Boston,Indiana,39.7412,-84.8517,262,89.5
Kongiganak,Alaska,59.9858,-162.8544,262,7.6
Callao,Missouri,39.7621,-92.6237,262,195.8
Wheeler,Wisconsin,45.0441,-91.9037,262,123
Dedham,Iowa,41.9084,-94.8233,262,183.1
Glen Allan,Mississippi,33.0267,-91.0226,262,22.3
Guys Mills,Pennsylvania,41.6308,-79.976,262,128.4
Holcomb,Mississippi,33.7642,-89.9732,262,21.3
Cumberland,Iowa,41.2732,-94.8705,262,163.2
Nazareth,Texas,34.5416,-102.1021,262,147.1
Anniston,Missouri,36.8243,-89.3267,262,258.4
Rensselaer,Missouri,39.6692,-91.5387,262,51.6
Bryant,Indiana,40.5359,-84.9633,262,246.8
Sandy Ridge,Pennsylvania,40.8105,-78.2345,262,202.7
Riverdale,Michigan,43.3828,-84.8392,262,146.7
Guinda,California,38.8274,-122.1984,262,34.6
Brocton,Illinois,39.7154,-87.9336,262,176.9
Smoketown,Pennsylvania,40.0387,-76.204,262,176.5
Farley,Missouri,39.2883,-94.8285,262,87.5
Keswick,Iowa,41.4545,-92.2383,262,226.7
La Grande,Washington,46.8199,-122.2962,262,23.8
Browntown,Wisconsin,42.5788,-89.7894,262,96
Bear Dance,Montana,47.902,-114.0273,262,36.5
North Bend,Pennsylvania,41.3473,-77.7026,262,170.3
Amasa,Michigan,46.2295,-88.4579,262,25.1
Langston,Alabama,34.5374,-86.0899,261,20.5
Tescott,Kansas,39.013,-97.8781,261,365.1
Pisgah,Iowa,41.8305,-95.9262,261,201.4
Ransom,Kansas,38.6367,-99.9328,261,249.8
Drifting,Pennsylvania,41.0242,-78.1083,261,185.4
Dodson,Louisiana,32.0808,-92.6587,261,40.1
Lineville,Iowa,40.587,-93.5232,261,111.9
Morgan Heights,Colorado,40.2875,-103.8275,261,240.7
Saline,Louisiana,32.1631,-92.9768,261,84.7
Trent,Texas,32.4882,-100.1233,261,249.6
Caroleen,North Carolina,35.2811,-81.7913,261,91
Emma,Missouri,38.9751,-93.495,261,171.9
Douglas,Nebraska,40.5932,-96.3882,261,199.7
Belcher,Louisiana,32.7522,-93.8372,261,64
Wedderburn,Oregon,42.4328,-124.4232,261,95.3
Sandy Hook,Wisconsin,42.5466,-90.6168,261,71.6
Colony,Alabama,33.9413,-86.9022,261,46.6
Williston,Ohio,41.6026,-83.3419,260,164.2
Iaeger,West Virginia,37.4642,-81.8111,260,104.3
Homa Hills,Wyoming,42.9857,-106.3719,260,11
Torboy,Washington,48.6771,-118.6689,260,108.3
Hanston,Kansas,38.1229,-99.7127,260,183.5
McCarr,Kentucky,37.6178,-82.1706,260,214.3
Mooar,Iowa,40.432,-91.4447,260,37.9
Browning,Missouri,40.0348,-93.16,260,191.9
Bluffton,Minnesota,46.4696,-95.2338,260,36.7
Westport,Oregon,46.1303,-123.3715,260,151.5
Emeigh,Pennsylvania,40.6948,-78.787,260,77.1
Hornsby,Tennessee,35.2285,-88.8293,260,95.5
Garciasville,Texas,26.3198,-98.6997,260,465.5
Carson,North Dakota,46.4223,-101.5706,260,25.2
Hollansburg,Ohio,39.9985,-84.793,260,221.6
Stittville,New York,43.2236,-75.289,260,205
Edison,Washington,48.564,-122.4348,260,78.3
Rochester,Texas,33.3142,-99.8565,260,282.4
St. Charles,Arkansas,34.373,-91.1375,260,113.2
Spring Branch,Texas,29.8849,-98.4127,260,49.1
Mohawk,Michigan,47.3078,-88.3542,260,81.6
Rudolph,Ohio,41.2966,-83.6641,260,124
Kimberly,West Virginia,38.1407,-81.2967,260,112.5
Rincon,New Mexico,32.6726,-107.0759,260,95.2
Grand Falls Plaza,Missouri,37.0355,-94.5379,259,205.3
Weems,Virginia,37.6554,-76.4497,259,185.3
Lismore,Minnesota,43.7491,-95.9481,259,200.4
Fairlee,Maryland,39.2268,-76.1654,259,26.4
Hume,Missouri,38.0906,-94.5827,259,151.1
Havana,Texas,26.2507,-98.509,259,123.5
Ryegate,Montana,46.2985,-109.2538,259,132.7
St. James,Michigan,45.7473,-85.5173,259,97.2
Goldsboro,Maryland,39.0316,-75.7821,259,128
Scottsville,Texas,32.5317,-94.2464,259,75.9
Jacksontown,Ohio,39.9606,-82.4129,259,74.7
Venice,Louisiana,29.2875,-89.3637,259,99.7
Laguna Seca,Texas,26.2793,-97.9262,259,44
Grey Eagle,Minnesota,45.8245,-94.7492,259,248
Nuremberg,Pennsylvania,40.9378,-76.1685,259,167
Westbrook,Texas,32.3571,-101.0133,259,237.2
Salt Point,New York,41.8061,-73.79,259,120.6
Holley,Oregon,44.349,-122.7855,259,35.5
Ogema,Wisconsin,45.451,-90.2927,259,32.9
Old Hundred,North Carolina,34.8246,-79.5922,259,103
Peavine,Oklahoma,35.8903,-94.6064,259,10.7
Sanostee,New Mexico,36.4329,-108.873,259,22
Rhoadesville,Virginia,38.2735,-77.9283,259,96.7
Shelby,Indiana,41.1934,-87.3427,259,77.7
Hainesburg,New Jersey,40.9577,-75.0503,258,66.3
Taylor,Mississippi,34.2691,-89.5833,258,34
Oakford,Illinois,40.1011,-89.9652,258,247.9
Mifflin,Ohio,40.7734,-82.3639,258,180.9
Dutton,Montana,47.8476,-111.7146,258,359.9
Dover,Kentucky,38.7563,-83.8844,258,230.9
Alexander,Illinois,39.7218,-90.0368,258,101.2
Sanctuary,Texas,32.9132,-97.5877,258,116.3
Jobstown,New Jersey,40.0334,-74.6945,258,30.3
Lohman,Missouri,38.5428,-92.3646,258,183.5
Walloon Lake,Michigan,45.2718,-84.9412,258,73.5
Hayes Center,Nebraska,40.511,-101.0204,258,243.8
Hammett,Idaho,42.9441,-115.4654,258,84.8
Hall,New York,42.7965,-77.068,258,97.4
Francis,Oklahoma,34.8745,-96.5926,258,173
Oak Ridge,Missouri,37.4987,-89.7299,258,168.5
Munich,North Dakota,48.6729,-98.8385,258,69.5
Centertown,Tennessee,35.7251,-85.9197,258,107.8
Holmesville,Ohio,40.629,-81.9233,257,453.9
Mystic,Iowa,40.7792,-92.9446,257,33.7
Medicine Bow,Wyoming,41.8995,-106.2019,257,28.7
Crane,Indiana,38.8943,-86.9012,257,166.3
Fillmore,Illinois,39.1154,-89.2785,257,149.5
Gresham,Nebraska,41.0284,-97.4011,257,174.6
Lodge Pole,Montana,48.0272,-108.5518,257,7.4
Cottageville,West Virginia,38.8667,-81.8242,257,121.2
Marquette,Nebraska,41.0063,-98.0098,257,211.9
Bethune,Colorado,39.3038,-102.4234,257,266.1
Buckner,Arkansas,33.3572,-93.4358,257,84.4
Bloomington,Idaho,42.1908,-111.4042,257,104.2
East Poultney,Vermont,43.5259,-73.2107,257,128
Orchard,Texas,29.6035,-95.969,257,246.6
Marty,South Dakota,42.9965,-98.4302,257,30.8
East Hope,Idaho,48.2408,-116.2903,257,214.2
Jamison City,Pennsylvania,41.2982,-76.3691,257,249.3
Glen Richey,Pennsylvania,40.9489,-78.4778,257,136.3
Raemon,North Carolina,34.6229,-79.3491,257,23
Olmsted,Illinois,37.1827,-89.0849,257,29.5
Lisbon,Louisiana,32.7893,-92.8672,257,7.6
Halifax,North Carolina,36.3255,-77.5901,257,217
Wall Lake,Indiana,41.7297,-85.1999,256,183.2
Montezuma Creek,Utah,37.2563,-109.303,256,8.3
Peterson,Minnesota,43.7868,-91.8333,256,207.9
Upper Stewartsville,New Jersey,40.7048,-75.1205,256,445.6
Woodland Hills,Nebraska,40.7511,-96.421,256,137.3
St. Peter,Illinois,38.8676,-88.8505,256,189.9
Malden-on-Hudson,New York,42.0932,-73.9365,256,197.3
Hull,Georgia,34.0155,-83.2938,256,331.9
St. Petersburg,Pennsylvania,41.161,-79.6545,256,416
Harperville,Mississippi,32.4928,-89.4879,256,68.8
Plum,Texas,29.9324,-96.9812,256,28.2
Kistler,Pennsylvania,40.3769,-77.8654,256,202.7
Roaring Springs,Texas,33.8992,-100.8561,256,93.1
Karthaus,Pennsylvania,41.1211,-78.1198,255,128.5
Drummond,Montana,46.6665,-113.1471,255,181.7
Rewey,Wisconsin,42.8419,-90.3961,255,194.3
Brownsville,Indiana,39.6645,-85.0047,255,213.1
Cove Neck,New York,40.884,-73.5002,255,76.7
Granville,Iowa,42.9853,-95.8749,255,79.1
Oakley,Michigan,43.1434,-84.1685,255,95.4
Volga,Iowa,42.8029,-91.5423,255,130.9
Ceylon,Minnesota,43.5329,-94.6307,255,190.5
Southampton Meadows,Virginia,36.5916,-76.9293,255,468.3
Eureka,Wisconsin,44.0074,-88.8425,255,93.2
St. Mary,Missouri,37.8737,-89.9497,255,164.3
Jamestown,Colorado,40.118,-105.3914,255,171.5
Pauline,South Carolina,34.8321,-81.8693,255,69
Burkettsville,Ohio,40.353,-84.6426,255,300.7
Houstonia,Missouri,38.8994,-93.3592,255,203
Pleasant Grove,Arkansas,35.8205,-91.907,255,34.9
Grand Marais,Michigan,46.6685,-85.9751,255,52
Central Pacolet,South Carolina,34.9096,-81.7527,255,166.8
Morgan's Point,Texas,29.6765,-95.0027,255,120.1
Victoria,Illinois,41.0315,-90.0918,255,218.4
Norene,Tennessee,36.0541,-86.2382,254,57.4
Ida,Louisiana,33.0016,-93.8954,254,69.1
Bloomville,New York,42.3338,-74.818,254,74.5
Pickstown,South Dakota,43.0671,-98.5295,254,160.1
Kelly,Wyoming,43.6227,-110.6273,254,232
Dupont,Indiana,38.8915,-85.5167,254,97.2
Perry,Illinois,39.7821,-90.7474,254,285.7
Kaycee,Wyoming,43.7101,-106.6371,254,223.4
Donovan,Illinois,40.8849,-87.6139,254,200.6
Downsville,New York,42.0833,-74.9966,254,22.3
Kinta,Oklahoma,35.1194,-95.2378,254,156
Rushville,Missouri,39.5874,-95.0235,254,323.2
Rock River,Wyoming,41.7317,-105.9752,254,42.2
Harvel,Illinois,39.3577,-89.5322,254,136.2
Noma,Florida,30.9802,-85.6223,254,91.9
Broeck Pointe,Kentucky,38.2955,-85.5857,254,1384.9
Ivor,Virginia,36.9052,-76.8978,254,90
Kirkville,Iowa,41.1423,-92.5036,254,174.1
Junction City,Missouri,37.5733,-90.2907,254,394.7
Pleasant Grove,Maryland,39.6802,-78.6904,254,61.5
Lewisville,Minnesota,43.9241,-94.4341,254,222.6
Corinth,Kentucky,38.4997,-84.6031,254,46.3
Savage Town,Virginia,37.55,-75.7983,254,9.8
Burnt Ranch,California,40.8111,-123.5082,253,7.3
Henderson,Illinois,41.0238,-90.3535,253,185.6
Gurley,Nebraska,41.3214,-102.9745,253,217.9
Scotland,Georgia,32.0472,-82.8181,253,68.1
Westby,Montana,48.871,-104.0551,253,173.9
San Simon,Arizona,32.2682,-109.2302,253,127.9
Fairview,West Virginia,39.5927,-80.2469,253,392.1
Madrid,Alabama,31.0356,-85.3992,253,55.9
Harrell,Arkansas,33.5099,-92.4001,253,177.1
Eau Claire,Pennsylvania,41.1368,-79.7986,253,76.6
Antreville,South Carolina,34.2971,-82.5541,253,25.2
Renwick,Iowa,42.8269,-93.9813,253,97.5
Richfield,California,39.9738,-122.1732,253,178.5
Woolsey,Georgia,33.3626,-84.4113,253,119.4
Irwin,Idaho,43.3965,-111.2721,253,37.3
Madrid,Nebraska,40.8525,-101.5278,253,86.3
Dellroy,Ohio,40.555,-81.1992,253,412
Buckingham Courthouse,Virginia,37.5541,-78.5514,253,87.6
Mountain,Wisconsin,45.1863,-88.468,253,14.5
Crisman,Colorado,40.0416,-105.3675,253,67
Coffee Springs,Alabama,31.1664,-85.9103,252,124.1
Broaddus,Texas,31.305,-94.2699,252,211.5
Blue Mound,Kansas,38.089,-95.01,252,152.9
Lamont,Oklahoma,36.6911,-97.5583,252,126
West Sullivan,Missouri,38.192,-91.1919,252,94.9
Chelyan,West Virginia,38.1958,-81.4928,252,227.8
Thompsons,Texas,29.4906,-95.6304,252,19.7
New Ringgold,Pennsylvania,40.6892,-75.9928,252,121.8
Stella,Missouri,36.7626,-94.191,252,197.7
Blakesburg,Iowa,40.962,-92.6347,252,392.4
High Hill,Missouri,38.8754,-91.3776,252,211.7
Ponderosa,New Mexico,35.6555,-106.6544,252,10.7
New Point,Indiana,39.3096,-85.3266,252,270.5
Nason,Illinois,38.176,-88.9663,252,106.8
Rosalie,Nebraska,42.0574,-96.5128,252,165
Bryant,Illinois,40.4655,-90.0948,252,152.5
Bliss,Idaho,42.9243,-114.9479,252,131.8
Wanship,Utah,40.8167,-111.4151,252,19.3
Fallston,Pennsylvania,40.724,-80.3133,252,205.3
Catharine,Kansas,38.9302,-99.2144,252,55
Campton,Kentucky,37.7353,-83.5473,251,97
Lava Hot Springs,Idaho,42.6198,-112.0098,251,138.7
Stickney,South Dakota,43.5894,-98.4376,251,280.2
Chemung,Illinois,42.4162,-88.6641,251,189.3
Chauncey,West Virginia,37.7652,-81.9834,251,67.4
Applegate,Michigan,43.3554,-82.6371,251,96.6
Coulter,Iowa,42.733,-93.3701,251,39.2
Bellewood,Kentucky,38.2608,-85.6594,251,1622.5
Roswell,Ohio,40.4759,-81.348,251,102.4
Nakaibito,New Mexico,35.7826,-108.8039,251,13.8
Mize,Mississippi,31.8665,-89.5542,251,39.7
Boydton,Virginia,36.666,-78.3908,251,118.1
Lake Lorraine,Wisconsin,42.733,-88.7374,251,86.8
Wallace,West Virginia,39.4072,-80.4911,251,68.3
Ridgeway,Ohio,40.5122,-83.5692,251,171.3
Fox,Arkansas,35.7844,-92.2996,251,17.8
Hilltop,Georgia,33.1063,-84.4382,251,100.7
Bon Air,Tennessee,35.9359,-85.3644,251,49.2
Millhousen,Indiana,39.2114,-85.435,251,107.6
Ebro,Florida,30.4369,-85.8791,251,20.5
La Sal,Utah,38.3026,-109.2646,251,2
La Rosita,Texas,26.4017,-98.9322,251,218.7
Maplewood Park,Ohio,41.1392,-80.5798,251,122.8
Brimfield,Indiana,41.4542,-85.398,251,159.3
Spokane,Missouri,36.8669,-93.287,250,29.2
Philadelphia,Missouri,39.8387,-91.7391,250,127.4
Toronto,Kansas,37.7986,-95.9497,250,133.3
Hinsdale,Montana,48.4036,-107.0582,250,14.9
Lincoln,Michigan,44.6842,-83.4133,250,117.2
Rockland,Michigan,46.7394,-89.1795,250,218.8
Yankee Hill,Nebraska,40.7653,-96.7322,250,28.1
Norwood,Louisiana,30.9682,-91.1125,250,23.6
Carolina,Alabama,31.2337,-86.5227,250,87.1
Centerview,Missouri,38.7462,-93.8442,250,409.5
Turley,New Mexico,36.7366,-107.79,250,20.9
Schuyler,Virginia,37.7939,-78.7002,250,62.7
Villanueva,New Mexico,35.2659,-105.3602,250,13.3
